"views","likes","dislikes","comment_count","publish_year","publish_month","publish_day","trending_year","trending_month","trending_day","title","Like View Ratio","days_from_pub_to_trend"
2490563,48720,900,1690,2018,4,30,2018,5,10,"Music",0.0195618420413376,10
15144751,127465,8868,14411,2018,5,14,2018,5,28,"Music",0.00841644738827334,14
3270472,175438,1579,14394,2018,5,2,2018,5,18,"Music",0.0536430215577446,16
5957139,349211,6830,18141,2018,5,4,2018,5,10,"Music",0.0586205895145304,6
6286149,131824,7246,16537,2017,12,29,2018,1,7,"Music",0.0209705496958472,13
10794894,1768292,10738,153654,2018,6,1,2018,6,7,"Music",0.163808185610716,6
3539843,384534,6164,38249,2018,5,18,2018,5,20,"Music",0.108630241510711,2
3967960,126077,8599,8238,2018,3,8,2018,3,15,"Music",0.0317737577999778,7
2768895,172622,3275,9886,2018,2,16,2018,2,19,"Music",0.0623432813450853,3
29616692,427107,66961,33484,2018,4,27,2018,5,9,"Music",0.014421158176612,12
15188497,544499,11071,53506,2018,4,4,2018,4,20,"Music",0.0358494326331302,16
57951412,1919583,73239,133601,2018,1,4,2018,1,12,"Music",0.0331240074012347,8
2748148,63508,1318,1848,2018,4,6,2018,4,23,"Music",0.0231093812996971,17
60962220,692723,59965,32006,2018,3,9,2018,3,18,"Music",0.0113631524573744,9
1031803,99376,381,4336,2017,11,18,2017,11,24,"Music",0.0963129589660042,6
1679216,51650,977,2688,2018,5,17,2018,5,28,"Music",0.0307584015397662,11
1571005,42975,480,1293,2018,5,4,2018,5,18,"Music",0.0273551007157838,14
2505729,62903,4899,17149,2018,4,13,2018,4,16,"Music",0.0251036724242725,3
912815,13357,541,604,2018,1,19,2018,1,26,"Music",0.0146327569113128,7
1214467,64428,335,3931,2018,4,20,2018,4,30,"Music",0.0530504328236173,10
926942,35781,758,1961,2018,5,13,2018,5,18,"Music",0.0386011206742169,5
1120057,35907,487,2222,2018,4,27,2018,5,5,"Music",0.0320581898956928,8
2593345,152118,1563,8242,2018,4,19,2018,5,7,"Music",0.0586570625967621,18
4236664,243247,4890,15364,2018,5,3,2018,5,9,"Music",0.0574147489628632,6
3107814,309565,2630,24592,2018,3,27,2018,4,2,"Music",0.09960859948504,5
12611049,363605,15035,36798,2018,5,17,2018,5,27,"Music",0.0288322565394837,10
3080680,280440,13648,18960,2017,12,22,2017,12,23,"Music",0.0910318501110144,1
931316,67001,341,3785,2018,3,16,2018,3,22,"Music",0.0719422838220325,6
18260056,221434,10683,9038,2018,5,9,2018,5,28,"Music",0.0121266878918663,19
4317939,52084,2830,2861,2018,5,7,2018,5,25,"Music",0.0120622361733225,18
13153679,480110,28373,31414,2018,5,18,2018,5,23,"Music",0.0365000544714524,5
9752738,430885,26839,46448,2018,4,27,2018,5,7,"Music",0.0441809264229184,10
2560989,134645,2141,7169,2018,5,25,2018,6,8,"Music",0.0525753917724754,13
12455945,1813104,11806,156567,2018,6,1,2018,6,13,"Music",0.145561336373916,12
4043368,268268,6760,15899,2018,2,23,2018,2,26,"Music",0.0663476586845422,3
621962,53226,340,3777,2018,5,31,2018,6,13,"Music",0.0855775754788878,12
1070415,84274,952,3528,2018,2,23,2018,3,1,"Music",0.0787302121139932,8
14409910,247120,53803,30092,2018,1,5,2018,1,9,"Music",0.0171493090518955,4
1728219,80272,425,1846,2017,11,24,2017,12,1,"Music",0.0464478170879964,7
4366666,125009,12814,14966,2018,1,5,2018,1,9,"Music",0.0286280196378656,4
585791,72133,869,5471,2018,1,4,2018,1,5,"Music",0.123137774393939,1
871184,43785,1000,3226,2018,5,4,2018,5,20,"Music",0.0502591874965564,16
29470203,1186789,26326,61352,2018,4,27,2018,5,4,"Music",0.0402708118434067,7
9617950,89910,2161,2507,2018,5,4,2018,5,29,"Music",0.00934814591466997,25
28534342,845670,7229,40296,2018,5,3,2018,5,20,"Music",0.0296369196107624,17
38000386,614604,41613,38511,2018,5,18,2018,6,7,"Music",0.0161736251837021,19
23634920,984985,16279,39851,2017,12,15,2017,12,21,"Music",0.0416749876877095,6
3139606,138676,5122,12069,2018,5,31,2018,6,13,"Music",0.0441698735446422,12
1680172,133369,2375,18825,2018,1,19,2018,1,21,"Music",0.0793781827098654,2
2223579,29456,1265,1342,2018,4,11,2018,4,20,"Music",0.0132471119757832,9
3994828,197294,5317,10970,2018,5,30,2018,6,6,"Music",0.0493873578537048,6
11081076,507051,5110,27777,2018,3,23,2018,4,4,"Music",0.0457582819574561,11
2552458,151476,1552,8194,2018,4,19,2018,5,6,"Music",0.0593451488721852,17
20568181,457752,7156,14111,2018,5,10,2018,6,6,"Music",0.0222553467416492,26
122581156,2935095,119236,233410,2018,4,20,2018,5,9,"Music",0.0239440962687609,19
4045714,197205,2007,21354,2018,5,23,2018,6,3,"Music",0.048744177171199,10
33420138,821971,165109,81388,2017,12,20,2018,1,2,"Music",0.0245950809658536,17
2124719,37962,830,6025,2018,2,17,2018,2,21,"Music",0.0178668332141803,4
23861161,641363,44291,37058,2018,5,4,2018,5,11,"Music",0.0268789519504101,7
7964424,357641,8055,22591,2018,1,18,2018,1,25,"Music",0.0449048167199536,7
4521702,119407,4171,4563,2018,4,3,2018,4,15,"Music",0.0264075341541747,12
6479552,266382,5658,16609,2018,5,16,2018,5,23,"Music",0.041111175587448,7
2008491,145541,3351,9292,2018,5,30,2018,6,2,"Music",0.0724628589324025,2
842287,2654,409,193,2018,1,24,2018,1,28,"Music",0.00315094498668506,4
5303674,235414,5767,10359,2018,5,9,2018,5,15,"Music",0.0443869664689044,6
2331335,270705,4422,22329,2018,5,23,2018,5,24,"Music",0.11611587352311,1
934233,52533,1764,3486,2018,3,27,2018,4,1,"Music",0.0562311543265973,4
1186817,38914,410,1238,2018,5,4,2018,5,15,"Music",0.0327885427997745,11
2023795,75168,1009,3511,2018,4,12,2018,4,20,"Music",0.0371421018433191,8
5294561,347642,22527,42155,2018,5,4,2018,5,5,"Music",0.0656602124330988,1
32730338,1199986,26862,67809,2018,2,14,2018,2,24,"Music",0.0366628050098352,10
11620942,382902,19638,34294,2018,4,24,2018,5,8,"Music",0.0329493082402442,14
1281845,132100,649,7944,2017,11,21,2017,11,24,"Music",0.10305458148216,3
501626,33713,484,4518,2018,3,19,2018,3,28,"Music",0.0672074414005654,9
21766206,465478,12191,20186,2018,5,4,2018,5,22,"Music",0.0213853530560172,18
1062528,103143,1150,8136,2018,3,30,2018,4,2,"Music",0.0970732065413806,2
3014847,42556,2791,0,2018,1,29,2018,1,30,"Music",0.0141154758433844,1
10999974,718501,9789,29094,2017,12,15,2017,12,17,"Music",0.0653184271162823,2
3721588,110197,3177,4602,2018,3,22,2018,3,27,"Music",0.0296102094052324,5
1753924,39725,340,1419,2018,5,24,2018,6,8,"Music",0.0226492139910281,14
35014308,604280,40525,37795,2018,5,18,2018,6,4,"Music",0.0172580877508703,16
878149,11039,644,346,2018,5,31,2018,6,8,"Music",0.0125707596319076,7
6554859,138623,4808,4966,2018,4,3,2018,4,21,"Music",0.021148128434189,18
2816585,73127,2223,8521,2018,3,24,2018,4,6,"Music",0.0259630012941204,12
5767032,126693,2174,4602,2018,4,25,2018,5,15,"Music",0.0219684926319119,20
2964522,168936,4369,9691,2018,3,9,2018,3,15,"Music",0.0569859154359455,6
1200717,145989,575,13470,2018,1,19,2018,1,21,"Music",0.121584853050302,2
13572765,320498,5823,9075,2018,4,20,2018,5,9,"Music",0.02361331681496,19
4884025,57725,1814,2485,2018,4,13,2018,4,25,"Music",0.0118191450698962,12
23983717,1326424,40736,98177,2018,1,4,2018,1,6,"Music",0.0553051889329748,2
11372787,321436,27732,31774,2018,4,14,2018,4,25,"Music",0.0282636085596257,11
936896,67027,989,3665,2017,12,8,2017,12,10,"Music",0.0715415585080948,2
1124685,30350,2131,2315,2018,3,9,2018,3,12,"Music",0.0269853336712057,3
543950,28748,189,1316,2018,5,24,2018,5,28,"Music",0.0528504458130343,4
859446,16914,324,1455,2018,3,7,2018,3,13,"Music",0.0196801195188528,6
556726,30777,267,1637,2017,12,1,2017,12,6,"Music",0.0552821316051343,5
1476397,41162,572,2448,2018,4,27,2018,5,8,"Music",0.0278800349770421,11
1654455,142445,2738,11272,2018,5,16,2018,5,17,"Music",0.0860978388653665,1
6119211,271964,9496,20075,2017,11,21,2017,11,23,"Music",0.044444291919334,2
16715189,2131806,17500,226925,2018,4,5,2018,4,19,"Music",0.127537056266609,14
1213508,102745,1523,1439,2018,4,26,2018,5,1,"Music",0.0846677566196515,5
1398234,101670,2308,13838,2018,6,8,2018,6,11,"Music",0.0727131510176408,3
4517372,228589,11370,16025,2018,6,9,2018,6,12,"Music",0.0506022085407179,3
22824765,489194,11784,31205,2018,5,3,2018,5,21,"Music",0.0214325974440482,18
1797215,79345,10515,14311,2018,5,24,2018,6,2,"Music",0.0441488636584938,8
18060400,436528,16821,41943,2018,5,17,2018,6,10,"Music",0.0241704502668822,23
566561,42578,237,2217,2018,2,26,2018,2,28,"Music",0.0751516606331887,2
10311186,443178,27615,47401,2018,4,27,2018,5,8,"Music",0.042980312836952,11
16475182,629374,14026,49999,2018,5,18,2018,6,3,"Music",0.0382013382310435,15
5200143,82869,2853,3078,2017,12,18,2017,12,25,"Music",0.0159359079163785,7
1862138,106086,4330,6902,2018,5,15,2018,5,23,"Music",0.0569699990011481,8
1748140,143952,1422,7302,2017,12,20,2017,12,27,"Music",0.0823458075440182,7
1181555,32460,1337,3355,2018,2,1,2018,2,7,"Music",0.0274722717097384,6
1246742,89204,1963,7933,2017,11,17,2017,11,19,"Music",0.0715496871044691,2
506991,50734,296,3720,2018,5,31,2018,6,7,"Music",0.100068837513881,6
9478650,1717070,9955,175887,2018,3,6,2018,3,12,"Music",0.181151324291961,6
1194007,72511,1685,10460,2018,1,11,2018,1,16,"Music",0.060729124703624,5
1165379,58414,1322,4243,2018,1,2,2018,1,8,"Music",0.0501244659462716,6
733556,10404,340,375,2018,3,16,2018,3,30,"Music",0.0141829662629711,14
933283,30992,552,1224,2018,6,1,2018,6,14,"Music",0.0332075051190261,13
3271407,74908,1531,5473,2018,5,10,2018,6,2,"Music",0.0228977929068441,22
9876230,274753,8749,10682,2018,4,6,2018,4,20,"Music",0.0278196234798096,14
32012866,755991,22000,34569,2018,5,21,2018,6,8,"Music",0.023615223954019,17
10242176,306794,6492,10135,2018,5,31,2018,6,8,"Music",0.0299539863404027,7
12405276,225070,49515,26663,2018,1,5,2018,1,8,"Music",0.0181430868607841,3
1124612,90703,1006,5681,2018,2,1,2018,2,4,"Music",0.0806527051107404,3
3090978,209846,1484,8957,2018,4,26,2018,5,7,"Music",0.0678898393971099,11
1686340,61677,491,1972,2018,2,14,2018,2,21,"Music",0.0365744748983005,7
746197,73482,765,3351,2018,2,23,2018,2,26,"Music",0.0984753356017245,3
19256271,616761,16011,37404,2018,5,23,2018,6,9,"Music",0.0320290984687534,16
1327413,25103,1655,3357,2018,5,8,2018,5,18,"Music",0.018911220547034,10
1131661,60960,3520,4102,2018,3,16,2018,3,18,"Music",0.0538677218707723,2
2381627,77588,1170,3976,2018,3,20,2018,4,2,"Music",0.0325777294261444,12
5144439,107667,31858,25816,2018,4,29,2018,5,11,"Music",0.0209288126460436,12
18310912,443232,8238,68244,2018,3,26,2018,4,7,"Music",0.0242058942776853,11
3776322,99828,7062,8033,2018,2,22,2018,2,28,"Music",0.0264352457232196,6
508371,17193,433,743,2018,3,15,2018,3,27,"Music",0.0338197890910378,12
976419,36579,861,1911,2018,5,28,2018,6,10,"Music",0.0374624008750342,12
23577365,412586,38298,24320,2018,5,24,2018,6,7,"Music",0.0174992413274342,13
1558392,112713,3240,9895,2018,5,31,2018,6,5,"Music",0.0723264749819044,4
1702293,32630,2071,4489,2018,4,6,2018,4,24,"Music",0.0191682630428487,18
725361,102917,1227,5200,2018,2,21,2018,2,26,"Music",0.141883834394184,5
13449799,316898,7963,11645,2018,5,9,2018,5,25,"Music",0.023561541700363,16
1452566,84683,1164,5080,2018,3,29,2018,4,4,"Music",0.0582989000155587,5
1692712,83803,2011,4116,2017,12,20,2017,12,24,"Music",0.049508126603935,4
16281826,130175,9306,14678,2018,5,14,2018,5,30,"Music",0.00799511062211327,16
17228911,587446,13613,28161,2018,5,21,2018,6,1,"Music",0.0340965253114373,10
1759167,37479,825,1063,2018,3,8,2018,3,23,"Music",0.0213049699090535,15
2990740,116055,14346,17287,2017,12,22,2017,12,26,"Music",0.038804777412948,4
3633301,202302,1541,11583,2018,5,3,2018,5,9,"Music",0.0556799450417128,6
1733032,165538,2129,13541,2018,4,25,2018,4,30,"Music",0.0955192979702625,5
190950401,4594931,305435,479917,2018,5,6,2018,5,26,"Music",0.0240634791858856,20
2599729,155834,2362,12472,2018,5,18,2018,5,21,"Music",0.0599424016887914,3
749794,27661,525,909,2018,5,24,2018,6,10,"Music",0.03689146618938,16
1195041,36551,285,1396,2018,5,24,2018,6,3,"Music",0.0305855614995636,9
20093149,271426,12024,9633,2018,4,20,2018,5,8,"Music",0.0135083853705559,18
5296147,164596,4306,10591,2018,3,23,2018,4,5,"Music",0.031078442497914,12
59326481,1269261,112989,230471,2018,4,9,2018,4,22,"Music",0.0213945101513774,13
949341,23444,777,923,2018,2,6,2018,2,13,"Music",0.0246950252859615,7
8281013,359007,18099,31755,2018,4,24,2018,5,1,"Music",0.0433530293938676,7
102012605,2376636,117196,134224,2017,11,17,2017,11,26,"Music",0.0232974738758999,9
2056170,189898,2475,13709,2017,12,29,2018,1,4,"Music",0.0923552040930468,10
1701115,77728,10245,14169,2018,5,24,2018,6,1,"Music",0.0456923841127731,7
5464470,86576,4066,3803,2018,4,5,2018,4,19,"Music",0.0158434395284447,14
10338736,293760,7227,11301,2018,5,9,2018,5,21,"Music",0.0284135314026782,12
894758,48328,985,3268,2018,2,9,2018,2,13,"Music",0.0540123698251371,4
32101670,1292390,46385,70250,2018,6,5,2018,6,13,"Music",0.0402592762308005,8
7022562,110151,6144,6216,2018,3,2,2018,3,16,"Music",0.0156853011764083,14
21250349,454441,10532,13881,2018,5,31,2018,6,14,"Music",0.0213851076045857,13
14545460,195454,9512,8437,2018,5,9,2018,5,22,"Music",0.0134374574609535,13
56538628,2350865,85885,200322,2018,4,20,2018,4,27,"Music",0.0415798027500773,7
610459,30692,448,1475,2017,11,17,2017,11,19,"Music",0.0502769227745025,2
1988210,40731,374,1430,2018,5,24,2018,6,11,"Music",0.0204862665412607,17
7683253,1042562,3664,65997,2018,5,27,2018,5,31,"Music",0.135692785334545,4
14599766,384944,22317,20599,2018,4,10,2018,4,25,"Music",0.0263664499828285,15
3797849,159646,4302,12745,2018,3,29,2018,4,14,"Music",0.0420358997948576,15
2200274,215419,2809,11962,2018,3,26,2018,3,31,"Music",0.0979055335835446,5
42895122,704609,41098,42483,2017,12,19,2018,1,1,"Music",0.0164263199904176,17
6074179,118527,35396,27668,2018,4,29,2018,5,14,"Music",0.0195132543838435,15
1150422,74853,1490,3968,2018,6,6,2018,6,11,"Music",0.0650656889384939,5
3183034,34324,1697,1458,2018,4,11,2018,4,24,"Music",0.0107834223574112,13
806841,2401,397,162,2018,1,24,2018,1,26,"Music",0.00297580316320068,2
2857068,155666,1660,8375,2018,4,19,2018,5,14,"Music",0.0544845274946204,25
1552335,36422,5931,2994,2018,2,8,2018,2,15,"Music",0.0234627190651502,7
38646917,1600400,68558,91398,2017,11,17,2017,11,20,"Music",0.0414108064557905,3
700281,22718,207,523,2018,2,19,2018,2,23,"Music",0.0324412628644787,4
2920589,68517,5355,18079,2018,4,13,2018,4,19,"Music",0.0234599938574034,6
12119920,353017,5222,12539,2018,5,10,2018,5,25,"Music",0.029127007438993,15
43738208,1658754,94043,148548,2018,3,12,2018,3,18,"Music",0.0379245990142074,6
1342821,66776,1254,7820,2018,1,9,2018,1,14,"Music",0.0497281469384229,5
2759167,70999,1401,5314,2018,5,10,2018,5,27,"Music",0.0257320415908135,17
583346,35757,541,1588,2018,3,22,2018,4,2,"Music",0.0612963832785345,10
935763,75981,560,4178,2018,1,3,2018,1,7,"Music",0.0811968415079459,4
23436536,501091,11913,31755,2018,5,3,2018,5,22,"Music",0.0213807620716645,19
2131862,47803,1096,2485,2018,5,13,2018,6,2,"Music",0.0224231211964001,19
10001670,1114601,4351,68686,2018,5,27,2018,6,7,"Music",0.111441489271292,10
58441951,847535,60535,47961,2018,5,4,2018,5,28,"Music",0.0145021681428808,24
2376410,151626,8201,15077,2018,4,14,2018,4,15,"Music",0.0638046465046015,1
7041457,367810,8669,18842,2018,5,21,2018,5,25,"Music",0.0522349280837758,4
1072875,61664,304,3828,2018,4,20,2018,4,26,"Music",0.0574754747757194,6
3171128,185721,2635,6934,2018,4,20,2018,4,23,"Music",0.0585662262765804,3
769509,10374,600,339,2018,5,31,2018,6,7,"Music",0.0134813238051797,6
580634,29902,709,1699,2018,5,28,2018,6,3,"Music",0.0514988788117816,5
29656871,1163090,25542,66915,2018,2,14,2018,2,23,"Music",0.0392182304060331,9
747933,55666,653,4324,2018,6,6,2018,6,12,"Music",0.0744264526368004,6
1888088,85515,1168,4044,2017,11,17,2017,11,25,"Music",0.0452918508035642,8
3686343,130373,3628,6694,2017,11,10,2017,11,15,"Music",0.0353664865152266,5
12376419,312075,5497,8885,2018,4,20,2018,5,6,"Music",0.0252152904648752,16
23229736,816986,6381,39894,2018,5,3,2018,5,17,"Music",0.0351698357656755,14
8295952,153102,7484,7525,2018,5,9,2018,5,15,"Music",0.0184550248121011,6
533508,24475,1069,857,2018,5,21,2018,6,5,"Music",0.0458756007407574,14
4114769,170687,2247,6938,2017,11,29,2017,12,4,"Music",0.0414815509692039,5
2746435,138837,2232,7334,2018,5,25,2018,6,12,"Music",0.0505517152235534,17
3770674,36119,1996,1722,2018,3,2,2018,3,16,"Music",0.00957892408625089,14
1916118,129926,3531,5565,2018,4,6,2018,4,7,"Music",0.067806888719797,1
21338153,276290,12335,9674,2018,4,20,2018,5,9,"Music",0.0129481684755002,19
29687034,852872,7390,40413,2018,5,3,2018,5,21,"Music",0.0287287709509815,18
1170659,28154,307,655,2018,2,19,2018,2,27,"Music",0.0240497019200297,8
14420602,356087,15201,21788,2018,1,29,2018,2,2,"Music",0.0246929358427616,3
3360699,110926,1373,4647,2018,5,3,2018,5,9,"Music",0.0330068238780087,6
8463788,107435,6265,12139,2018,5,14,2018,5,20,"Music",0.0126934890146114,6
29921300,1395750,76071,133691,2018,3,12,2018,3,15,"Music",0.0466473716048434,3
15539921,445315,16398,17004,2018,5,2,2018,5,8,"Music",0.0286561945842582,6
15791110,204392,9914,8628,2018,5,9,2018,5,24,"Music",0.0129434852901411,15
3614902,96289,10644,11279,2018,4,10,2018,4,15,"Music",0.0266366833734358,5
1563291,40216,628,10485,2018,1,19,2018,1,23,"Pets & Animals",0.0257252168662136,4
918887,10429,379,954,2018,2,19,2018,2,22,"Pets & Animals",0.011349600114051,3
600381,13496,223,604,2018,1,20,2018,1,26,"Pets & Animals",0.0224790591307853,6
577100,11131,126,1326,2018,2,26,2018,3,4,"Pets & Animals",0.0192878184023566,8
2620061,59416,1201,8529,2018,1,3,2018,1,9,"Pets & Animals",0.0226773346116751,6
785456,14635,592,839,2017,12,30,2018,1,4,"Pets & Animals",0.0186324886435396,9
2009947,16624,600,1434,2018,2,19,2018,3,2,"Pets & Animals",0.00827086485365037,13
1272013,19783,993,3377,2018,4,29,2018,5,9,"Pets & Animals",0.0155525140073254,10
1150748,19997,661,2245,2018,5,22,2018,6,13,"Pets & Animals",0.0173773927914713,21
1271796,50830,411,3093,2018,3,23,2018,3,27,"Pets & Animals",0.0399671016420873,4
1386296,31218,890,5368,2018,3,2,2018,3,6,"Pets & Animals",0.0225190002712263,4
1557905,33486,952,5613,2018,3,2,2018,3,13,"Pets & Animals",0.0214942502912565,11
533976,10366,121,1262,2018,2,26,2018,3,3,"Pets & Animals",0.0194128575067044,7
2785566,55757,1314,6708,2018,5,25,2018,5,29,"Pets & Animals",0.0200163988216398,4
684221,29131,658,7228,2018,4,21,2018,4,30,"Pets & Animals",0.0425754251915682,9
2058932,48542,888,6050,2018,5,25,2018,5,27,"Pets & Animals",0.0235763007228991,2
552328,24558,222,1638,2017,12,12,2017,12,18,"Pets & Animals",0.0444627105632885,6
718343,40960,773,5595,2017,11,18,2017,11,25,"Pets & Animals",0.0570201143464891,7
1330363,35608,1183,2921,2018,4,13,2018,4,24,"Pets & Animals",0.0267656271258296,11
1304709,20148,1003,3431,2018,4,29,2018,5,13,"Pets & Animals",0.0154425239651141,14
1296403,20075,998,3411,2018,4,29,2018,5,12,"Pets & Animals",0.0154851539220443,13
1872308,16178,590,1400,2018,2,19,2018,2,27,"Pets & Animals",0.00864067236800783,8
535879,12384,142,872,2018,3,3,2018,3,10,"Pets & Animals",0.0231096945392523,7
3855331,78644,1764,10393,2017,11,30,2017,12,3,"Pets & Animals",0.020398767317255,3
4724965,25928,3826,13273,2018,5,23,2018,6,3,"Pets & Animals",0.00548744805517078,10
1432741,31716,904,5447,2018,3,2,2018,3,7,"Pets & Animals",0.0221365899349568,5
908989,36960,434,5760,2018,1,3,2018,1,4,"Pets & Animals",0.0406605580485572,1
1309130,20192,1004,3434,2018,4,29,2018,5,14,"Pets & Animals",0.0154239838671484,15
676233,30675,532,5386,2018,1,24,2018,1,25,"Pets & Animals",0.0453615839510938,1
1054207,25136,819,3870,2018,4,25,2018,4,28,"Pets & Animals",0.0238435146038681,3
745028,15290,175,1050,2018,3,3,2018,3,14,"Pets & Animals",0.0205227186092335,11
2506821,14479,1946,9395,2018,5,23,2018,5,29,"Pets & Animals",0.00577584119488388,6
698917,29452,670,7295,2018,4,21,2018,5,3,"Pets & Animals",0.0421394815121109,12
6032222,176157,3815,42243,2017,12,20,2017,12,27,"Pets & Animals",0.0292026719175786,7
975327,7745,431,796,2017,12,27,2018,1,5,"Pets & Animals",0.00794092647901678,13
