"views","likes","dislikes","comment_count","publish_year","publish_month","publish_day","trending_year","trending_month","trending_day","title","Like_View_Ratio","days_from_pub_to_trend"
831217,10300,413,2136,2018,2,3,2018,2,6,"Sports",0.0123914693756263,3
1785926,26293,306,2020,2018,3,30,2018,4,1,"Sports",0.0147223345200193,1
791791,24586,419,1008,2017,12,29,2017,12,30,"Sports",0.0310511233393661,1
899815,25887,953,2670,2017,12,19,2017,12,19,"Sports",0.0287692470118858,0
1991215,3951,1229,2201,2018,1,27,2018,1,28,"Sports",0.0019842156673187,1
823538,39453,635,2805,2018,4,6,2018,4,7,"Sports",0.0479067146871183,1
1599198,30567,761,4678,2018,6,1,2018,6,4,"Sports",0.01911395587038,3
2454887,30241,1762,11013,2018,1,15,2018,1,17,"Sports",0.0123186932840493,2
2010343,9400,540,2483,2017,11,14,2017,11,15,"Sports",0.004675819002031,1
2333278,11373,1206,3697,2017,11,14,2017,11,16,"Sports",0.00487425844670031,2
740561,6964,414,3114,2017,11,28,2017,11,29,"Sports",0.00940368180338959,1
526697,7556,194,391,2018,2,24,2018,2,25,"Sports",0.0143460091855469,1
2088123,10710,2855,2811,2018,1,27,2018,1,28,"Sports",0.00512900820497643,1
614742,11499,226,3307,2018,1,21,2018,1,22,"Sports",0.0187054081224318,1
724066,6042,196,2331,2018,1,21,2018,1,23,"Sports",0.0083445431770032,2
2112381,53247,1292,4735,2018,2,13,2018,2,14,"Sports",0.0252071004236452,1
704491,21480,395,1862,2018,1,27,2018,1,28,"Sports",0.0304900985250344,1
2229003,10348,728,5192,2018,1,21,2018,1,23,"Sports",0.00464243430807406,2
1274790,10324,630,2023,2018,3,31,2018,4,1,"Sports",0.00809858878717279,0
6401650,61457,2598,7895,2018,2,19,2018,2,20,"Sports",0.00960018120328353,1
525610,6784,288,2144,2018,2,26,2018,2,27,"Sports",0.0129069081638477,1
2617595,14833,1583,6921,2018,5,29,2018,5,30,"Sports",0.00566665202218067,1
720823,3263,230,211,2018,3,18,2018,3,19,"Sports",0.00452677009473893,1
717421,4342,241,1107,2018,2,12,2018,2,14,"Sports",0.0060522343226641,2
1038656,31066,240,957,2018,1,12,2018,1,14,"Sports",0.029909806519194,2
2750878,25877,2613,1125,2018,3,30,2018,3,31,"Sports",0.0094068148423885,1
1820027,11704,932,1139,2017,11,29,2017,12,1,"Sports",0.00643067383066295,2
521693,4239,144,0,2018,3,11,2018,3,14,"Sports",0.00812546842683341,3
2750165,43147,2740,6195,2018,5,1,2018,5,2,"Sports",0.0156888768492072,1
1271844,4814,501,2102,2018,5,29,2018,5,30,"Sports",0.00378505539987609,1
623782,2699,132,722,2018,1,14,2018,1,18,"Sports",0.00432683213045583,4
1190081,10587,537,749,2017,11,20,2017,11,24,"Sports",0.00889603312715689,4
1467254,5538,282,1130,2018,4,1,2018,4,3,"Sports",0.00377439761622732,2
1660802,6815,682,3539,2018,2,4,2018,2,5,"Sports",0.00410343918179289,1
2455165,47921,2236,8112,2017,11,14,2017,11,15,"Sports",0.0195184437705816,1
659842,3481,133,422,2017,11,29,2017,12,1,"Sports",0.00527550534825004,2
1557828,11482,740,1371,2018,3,10,2018,3,11,"Sports",0.00737051843977641,1
1514005,7502,547,453,2018,1,20,2018,1,21,"Sports",0.00495506950109148,1
1938370,7140,653,886,2018,5,2,2018,5,3,"Sports",0.00368350727673251,1
2210759,11437,1405,5213,2018,5,13,2018,5,14,"Sports",0.00517333639713782,1
966208,15979,419,2303,2018,5,27,2018,5,28,"Sports",0.0165378469232298,1
869175,13553,1326,22,2018,5,29,2018,5,30,"Sports",0.0155929473351166,1
1108714,6559,365,2349,2018,3,9,2018,3,10,"Sports",0.00591586288258288,1
1259902,3199,498,5163,2017,12,3,2017,12,7,"Sports",0.0025390863733846,4
1926982,7596,839,1367,2018,1,21,2018,1,23,"Sports",0.00394191538893461,2
2610352,17023,2801,11361,2018,1,21,2018,1,25,"Sports",0.00652134271546519,4
1053325,9973,499,1514,2017,11,20,2017,11,22,"Sports",0.00946811288063988,2
607689,3674,233,2461,2018,6,10,2018,6,10,"Sports",0.00604585569263225,0
2689033,52634,2419,6736,2018,3,6,2018,3,7,"Sports",0.0195735790523954,1
1407953,7654,959,1381,2017,11,25,2017,11,26,"Sports",0.00543626101155365,1
530663,6116,166,3147,2018,5,9,2018,5,10,"Sports",0.0115252052620967,1
1354133,25722,1772,5663,2017,12,19,2017,12,21,"Sports",0.0189951799417044,2
982258,13640,680,6469,2018,2,1,2018,2,2,"Sports",0.0138863720122412,1
4373507,94443,2502,12173,2017,11,15,2017,11,17,"Sports",0.0215943406515641,2
17613868,373735,36817,36710,2018,3,16,2018,3,20,"Sports",0.0212182241856246,4
629052,6565,236,1406,2018,3,17,2018,3,18,"Sports",0.0104363391261772,1
510055,1638,118,288,2017,11,23,2017,11,24,"Sports",0.0032114183764496,1
3077741,25699,1375,2221,2018,2,8,2018,2,9,"Sports",0.00834995537311294,1
807994,7256,351,2573,2018,6,1,2018,6,3,"Sports",0.00898026470493593,2
2106996,19459,7555,3928,2018,2,18,2018,2,22,"Sports",0.00923542332306279,4
1494462,5505,401,886,2018,3,23,2018,3,25,"Sports",0.00368359985064859,2
608902,8933,180,3247,2018,1,16,2018,1,18,"Sports",0.0146706695001823,2
15860214,131887,9601,6563,2017,12,11,2017,12,14,"Sports",0.00831558767113735,3
1472982,15965,852,1977,2018,5,30,2018,5,30,"Sports",0.0108385574297581,0
6638874,35242,4240,4823,2018,5,6,2018,5,7,"Sports",0.00530843031514079,1
595594,7261,301,2334,2018,4,30,2018,5,1,"Sports",0.0121911906432906,1
622413,1996,97,517,2018,2,14,2018,2,15,"Sports",0.00320687389241549,1
630316,8638,369,909,2018,2,17,2018,2,17,"Sports",0.0137042372397337,0
855000,7529,821,798,2018,1,17,2018,1,18,"Sports",0.00880584795321637,1
3156234,18299,1317,2574,2018,3,23,2018,3,25,"Sports",0.00579773236078187,2
2096421,11476,1022,1272,2018,3,8,2018,3,9,"Sports",0.00547409132039795,1
1030129,3276,367,1507,2018,5,16,2018,5,17,"Sports",0.0031801842293538,1
1001981,3890,533,588,2018,5,6,2018,5,7,"Sports",0.0038823091455826,1
2758507,15509,1599,1789,2017,12,23,2017,12,27,"Sports",0.00562224420673937,4
527770,11972,552,233,2018,3,12,2018,3,14,"Sports",0.0226841237660344,2
1012191,7769,362,1528,2017,11,13,2017,11,15,"Sports",0.00767542884692711,2
1777036,117901,2817,7660,2018,2,10,2018,2,12,"Sports",0.0663469957839909,2
703840,12362,204,1352,2018,4,28,2018,4,29,"Sports",0.017563650829734,1
2707789,29341,1362,2200,2018,2,3,2018,2,4,"Sports",0.0108357778246385,1
1472251,7194,654,2032,2017,11,26,2017,11,28,"Sports",0.00488639505084391,2
662308,8100,923,885,2017,12,17,2017,12,18,"Sports",0.0122299594750479,1
2801054,28934,554,1959,2017,11,28,2017,12,2,"Sports",0.0103296830407411,4
971515,5440,225,989,2018,2,23,2018,2,24,"Sports",0.00559950180903023,1
789259,7051,311,2877,2018,4,26,2018,4,27,"Sports",0.00893369603640883,1
1279340,79145,1695,7032,2017,11,28,2017,12,1,"Sports",0.0618639298388231,3
1742279,6464,659,3972,2018,4,15,2018,4,17,"Sports",0.00371008317267212,2
2467562,10330,969,446,2017,12,10,2017,12,11,"Sports",0.00418631831743235,1
1117281,3132,320,1668,2018,5,4,2018,5,5,"Sports",0.00280323392235257,1
534912,1250,139,1084,2017,12,3,2017,12,4,"Sports",0.00233683297439579,1
552493,16651,452,3739,2018,2,25,2018,2,26,"Sports",0.0301379383992195,1
528651,6093,1970,5164,2018,5,4,2018,5,5,"Sports",0.0115255622329287,1
2216186,11614,765,3313,2018,4,29,2018,4,30,"Sports",0.0052405348648534,1
649004,2111,154,975,2018,4,1,2018,4,2,"Sports",0.00325267640877406,1
1801390,9583,395,2592,2017,12,7,2017,12,9,"Sports",0.00531978083591005,2
1425273,5602,293,967,2017,11,29,2017,11,30,"Sports",0.00393047507389812,1
1841470,8327,448,2075,2018,2,10,2018,2,11,"Sports",0.00452193084872412,1
605094,2029,148,405,2018,1,3,2018,1,4,"Sports",0.00335319801551494,1
1242641,0,0,2647,2017,12,3,2017,12,4,"Sports",0,1
583313,2998,266,261,2018,5,13,2018,5,14,"Sports",0.00513960772346922,1
3939437,16269,1939,598,2018,5,12,2018,5,25,"Sports",0.00412977793527349,13
928939,8872,505,2803,2017,12,1,2017,12,2,"Sports",0.00955068093814556,1
668673,2351,397,2431,2018,4,5,2018,4,7,"Sports",0.00351591884224427,2
710487,18295,55,464,2018,5,7,2018,5,7,"Sports",0.0257499433487171,0
2374139,14861,1036,2679,2018,3,31,2018,4,2,"Sports",0.0062595324031154,1
884215,21183,662,1371,2017,12,12,2017,12,13,"Sports",0.0239568430754963,1
2854231,15828,951,4103,2018,5,17,2018,5,18,"Sports",0.00554545164704609,1
614817,16542,395,1699,2017,11,21,2017,11,21,"Sports",0.0269055670223823,0
796256,3784,338,2262,2018,2,25,2018,2,26,"Sports",0.00475224048547201,1
1494393,4701,643,1559,2017,11,14,2017,11,17,"Sports",0.00314575884656847,3
921780,587,275,764,2018,4,5,2018,4,6,"Sports",0.000636811386664931,1
963100,5070,1018,675,2018,6,9,2018,6,11,"Sports",0.00526425085660887,2
517275,1912,85,910,2017,11,16,2017,11,18,"Sports",0.0036962930742835,2
18859050,774174,13302,33708,2018,3,26,2018,3,31,"Sports",0.0410505301168405,5
2586322,14325,1557,3609,2018,1,24,2018,1,26,"Sports",0.00553875348854474,2
677350,8822,263,3596,2018,1,24,2018,1,26,"Sports",0.0130242858197387,2
997654,12744,283,4057,2018,5,26,2018,5,27,"Sports",0.0127739677282906,1
556623,4301,515,3645,2017,11,21,2017,11,23,"Sports",0.00772695343167638,2
531235,4318,414,1445,2018,2,12,2018,2,15,"Sports",0.00812822950295067,3
637028,6551,345,2200,2018,1,29,2018,1,30,"Sports",0.0102836923965666,1
532977,36558,602,1617,2018,5,16,2018,5,18,"Sports",0.0685920780821686,2
9397277,369438,7613,32349,2018,6,4,2018,6,6,"Sports",0.0393133032047475,2
528664,9387,140,727,2017,11,28,2017,11,29,"Sports",0.0177560794758107,1
618316,7819,213,2301,2018,4,5,2018,4,6,"Sports",0.0126456375057414,1
896707,8218,687,3557,2018,6,4,2018,6,4,"Sports",0.00916464352346976,0
1299260,10300,1076,563,2018,3,23,2018,3,24,"Sports",0.00792758955097517,1
1146119,14920,653,10692,2018,4,5,2018,4,6,"Sports",0.0130178454418782,1
935753,8861,310,2888,2018,5,6,2018,5,7,"Sports",0.00946937920583744,1
1427777,7696,449,1896,2017,12,23,2017,12,24,"Sports",0.00539019748882353,1
4955919,26085,3529,2801,2018,3,31,2018,4,2,"Sports",0.00526340321542786,1
3158597,19584,995,7573,2017,11,17,2017,11,18,"Sports",0.00620022117414789,1
821477,2848,166,1100,2018,1,29,2018,1,30,"Sports",0.00346692603688235,1
3077931,24391,1161,2339,2018,1,11,2018,1,13,"Sports",0.00792447913874613,2
1015833,4021,351,2173,2018,5,23,2018,5,24,"Sports",0.00395832779600584,1
4242835,238505,2718,25884,2017,12,11,2017,12,12,"Sports",0.056213593033903,1
1176511,21082,314,854,2017,12,1,2017,12,4,"Sports",0.0179190844794481,3
525266,2975,304,77,2018,2,19,2018,2,20,"Sports",0.00566379700951518,1
1129651,19682,413,3572,2018,4,29,2018,4,30,"Sports",0.0174230802256626,1
572531,11017,299,2445,2018,1,27,2018,1,28,"Sports",0.0192426261634741,1
1628684,6909,388,1269,2018,1,18,2018,1,19,"Sports",0.00424207519690744,1
542751,2078,190,1328,2018,5,4,2018,5,4,"Sports",0.00382864333736833,0
503138,4746,185,1584,2018,4,6,2018,4,6,"Sports",0.00943279974877668,0
8839267,395070,6146,28049,2017,11,20,2017,11,22,"Sports",0.044694882505529,2
503828,11869,540,224,2018,3,12,2018,3,13,"Sports",0.0235576426875839,1
639646,13876,362,2714,2018,1,27,2018,1,28,"Sports",0.0216932490783965,1
803295,6080,355,2094,2018,5,14,2018,5,15,"Sports",0.00756882589833125,1
955241,28631,425,1823,2018,4,5,2018,4,6,"Sports",0.0299725409608675,1
12229379,365593,13748,29867,2018,4,23,2018,4,28,"Sports",0.029894649597498,5
1144366,8167,524,3719,2018,6,5,2018,6,6,"Sports",0.00713670276817032,1
2586722,14801,1471,1774,2017,12,23,2017,12,26,"Sports",0.0057219136807125,3
12014977,157205,50751,30484,2018,2,5,2018,2,10,"Sports",0.0130840866362041,5
2470699,2940,599,372,2018,1,19,2018,2,23,"Sports",0.00118994665072516,34
1146663,10128,463,3230,2017,12,11,2017,12,12,"Sports",0.00883258638327041,1
994633,17514,300,1953,2018,1,9,2018,1,12,"Sports",0.0176085048455058,3
564128,5694,966,2172,2018,1,18,2018,1,19,"Sports",0.0100934539678938,1
569521,2667,210,897,2018,5,26,2018,5,26,"Sports",0.00468288263294944,0
3117423,15747,1550,6258,2018,6,7,2018,6,8,"Sports",0.00505128755385458,1
641173,3960,165,1713,2017,11,17,2017,11,18,"Sports",0.0061761802196911,1
12306042,342825,6898,25905,2017,12,4,2017,12,10,"Sports",0.0278582666953355,6
966508,4272,558,3735,2018,6,1,2018,6,1,"Sports",0.00442003584036552,0
9651434,432676,4078,33345,2018,2,5,2018,2,7,"Sports",0.0448302293731688,2
1502902,11298,920,1155,2017,11,15,2017,11,16,"Sports",0.00751745622801753,1
1605386,8125,451,1558,2018,3,31,2018,4,1,"Sports",0.0050610881121425,0
3687609,175553,2508,17350,2017,12,4,2017,12,5,"Sports",0.0476061860137558,1
1144859,12215,497,1709,2018,1,27,2018,1,28,"Sports",0.0106694361489057,1
1048786,4287,376,2630,2017,12,9,2017,12,10,"Sports",0.00408758316758614,1
1096557,1076,260,155,2018,1,19,2018,2,20,"Sports",0.00098125314051162,31
4361354,19709,3364,1926,2017,12,23,2017,12,26,"Sports",0.00451900946357484,3
720830,5170,487,789,2018,3,3,2018,3,4,"Sports",0.00717228750190752,1
643441,2758,138,729,2018,1,14,2018,1,19,"Sports",0.0042863292827159,5
4355458,239154,7542,48231,2018,3,23,2018,3,25,"Sports",0.0549090359727955,2
565819,41859,632,2718,2017,12,27,2017,12,28,"Sports",0.0739794881402003,1
552376,4974,357,2233,2018,3,18,2018,3,19,"Sports",0.0090047359045288,1
804034,8327,420,3775,2018,2,26,2018,2,27,"Sports",0.0103565272115358,1
572088,8287,293,3884,2018,6,1,2018,6,1,"Sports",0.014485533694117,0
559081,9125,306,531,2018,2,9,2018,2,12,"Sports",0.0163214274854627,3
743359,46648,778,3063,2018,5,2,2018,5,4,"Sports",0.0627529901433897,2
1890475,9664,620,2254,2018,6,1,2018,6,3,"Sports",0.00511194276570703,2
1730368,41402,1711,1341,2018,1,29,2018,1,29,"Sports",0.0239267022968525,0
514098,5384,428,4696,2018,6,11,2018,6,12,"Sports",0.0104727114285603,1
4799436,98414,2650,12089,2017,11,15,2017,11,18,"Sports",0.0205053260424767,3
1168514,58674,1332,3673,2018,5,29,2018,5,31,"Sports",0.0502124921053577,2
1487176,5707,458,2216,2018,1,24,2018,1,25,"Sports",0.00383747451545748,1
1332547,11898,1033,3678,2017,11,27,2017,11,29,"Sports",0.00892876573959493,2
1017546,175468,1435,9099,2018,4,21,2018,4,22,"Sports",0.172442326931657,1
600033,2069,685,647,2018,3,23,2018,3,24,"Sports",0.00344814368543063,1
977818,4374,323,602,2018,1,13,2018,1,14,"Sports",0.00447322507869563,1
671277,6898,308,621,2018,4,22,2018,4,23,"Sports",0.0102759367593408,1
12948825,552369,7378,51412,2018,2,19,2018,2,22,"Sports",0.0426578473336384,3
1654526,9266,367,2518,2017,12,7,2017,12,8,"Sports",0.00560039552113415,1
601476,8906,304,4315,2018,4,4,2018,4,5,"Sports",0.0148069083388198,1
631745,3484,618,676,2018,4,15,2018,4,16,"Sports",0.00551488337857838,1
740457,9213,2027,9710,2017,12,18,2017,12,18,"Sports",0.012442316029155,0
686268,6554,393,3753,2018,5,11,2018,5,12,"Sports",0.00955020487622911,1
1155885,87957,1787,6288,2018,2,10,2018,2,11,"Sports",0.0760949402405949,1
3709089,34607,1462,3412,2018,1,14,2018,1,16,"Sports",0.00933032342982333,2
1993340,35379,1729,2984,2017,12,26,2017,12,27,"Sports",0.0177486028474821,1
623562,19283,606,2309,2018,1,4,2018,1,5,"Sports",0.0309239498237545,1
691775,5339,287,1625,2018,5,9,2018,5,10,"Sports",0.00771782732824979,1
3111909,16413,797,3824,2018,2,14,2018,2,16,"Sports",0.00527425448494799,2
10954361,410531,6461,33530,2017,12,11,2017,12,16,"Sports",0.0374764899568309,5
12211480,357498,8183,25199,2018,5,21,2018,5,25,"Sports",0.0292755669255487,4
8582174,55043,6924,25749,2018,3,27,2018,3,30,"Sports",0.00641364297670963,3
917467,3940,994,632,2018,2,24,2018,2,25,"Sports",0.00429443238830388,1
3141625,16544,1031,4178,2018,5,17,2018,5,19,"Sports",0.00526606453666494,2
1172709,11033,958,3510,2017,11,27,2017,11,28,"Sports",0.00940813108793401,1
2266349,61544,952,0,2018,3,28,2018,3,30,"Sports",0.0271555704792157,2
2331121,10674,866,1011,2017,11,18,2017,11,19,"Sports",0.00457891289212357,1
700248,17880,179,653,2017,12,15,2017,12,16,"Sports",0.0255338108784316,1
581541,2234,105,951,2017,11,16,2017,11,19,"Sports",0.00384151762300508,3
1355333,27086,941,1305,2017,12,12,2017,12,14,"Sports",0.0199847565137129,2
3091696,28955,660,1572,2018,4,24,2018,4,27,"Sports",0.00936540979449467,3
15088864,437116,19257,38885,2018,3,5,2018,3,9,"Sports",0.0289694439554893,4
7909115,68317,3086,8272,2018,2,19,2018,2,22,"Sports",0.00863775529879133,3
1162089,4876,334,945,2018,3,24,2018,3,25,"Sports",0.00419589205301831,1
1064509,12205,1480,1410,2017,12,17,2017,12,20,"Sports",0.0114653798136042,3
515711,36362,487,2571,2018,5,2,2018,5,3,"Sports",0.0705084824640157,1
769529,17215,515,3155,2018,3,4,2018,3,5,"Sports",0.0223708268304378,1
935009,4756,653,585,2018,5,7,2018,5,8,"Sports",0.00508658205429039,1
848005,2627,243,1060,2018,5,2,2018,5,3,"Sports",0.00309785909281195,1
799116,3739,373,1279,2018,3,18,2018,3,21,"Sports",0.00467892020682855,3
1593852,41131,436,1613,2018,1,19,2018,1,22,"Sports",0.0258060346882898,3
1301631,27103,546,5913,2018,1,23,2018,1,24,"Sports",0.0208223375134735,1
727611,4152,245,382,2017,12,3,2017,12,5,"Sports",0.00570634583589308,2
1021184,11158,456,6176,2018,4,6,2018,4,7,"Sports",0.0109265323389321,1
1589405,7483,399,1606,2018,3,20,2018,3,21,"Sports",0.00470805112605031,1
1695899,245438,2221,13751,2018,4,21,2018,4,24,"Sports",0.144724420499098,3
679130,5482,226,1182,2018,4,17,2018,4,18,"Sports",0.00807209223565444,1
1791550,8762,548,2491,2017,12,19,2017,12,21,"Sports",0.00489073707125115,2
2822804,20892,1409,2370,2018,2,24,2018,2,26,"Sports",0.00740115147916752,2
20761480,871933,11595,43026,2018,1,22,2018,1,26,"Sports",0.0419976321533918,4
743133,6747,532,4153,2018,2,9,2018,2,11,"Sports",0.00907912850055105,2
1759267,10629,904,2545,2018,3,23,2018,3,25,"Sports",0.0060417207848496,2
801433,6886,597,943,2018,5,13,2018,5,14,"Sports",0.00859210938406579,1
2132748,25305,1281,1084,2018,2,11,2018,2,13,"Sports",0.0118649742022968,2
1211176,3553,18200,8338,2018,2,19,2018,2,19,"Sports",0.0029335125530889,0
1245951,5549,565,522,2018,1,26,2018,1,27,"Sports",0.0044536261859415,1
598338,5774,249,1395,2018,2,19,2018,2,20,"Sports",0.00965006401064281,1
1095351,102641,6917,8200,2018,5,26,2018,5,27,"Sports",0.0937060357821374,1
2361105,7956,696,1747,2018,3,27,2018,3,29,"Sports",0.00336960872134022,2
1571275,8214,499,2366,2017,12,19,2017,12,20,"Sports",0.00522760178835659,1
2275633,33317,417,2494,2018,3,30,2018,4,2,"Sports",0.0146407614936152,2
1584765,18208,896,12674,2018,4,5,2018,4,7,"Sports",0.0114894006366875,2
9593946,109739,9730,63560,2018,5,4,2018,5,10,"Sports",0.0114383591485714,6
500182,7107,247,3605,2018,4,6,2018,4,7,"Sports",0.0142088279866129,1
2782899,14192,806,4942,2018,5,4,2018,5,5,"Sports",0.00509971795598762,1
4162714,8810,1108,8246,2018,4,5,2018,4,7,"Sports",0.00211640770900907,2
617754,1923,168,1388,2017,11,14,2017,11,15,"Sports",0.00311288959682981,1
784556,8191,325,3765,2018,2,5,2018,2,6,"Sports",0.0104402999913327,1
686532,2047,349,627,2018,2,7,2018,2,9,"Sports",0.00298165271247371,2
5182273,56250,7096,10610,2018,3,20,2018,3,22,"Sports",0.0108543104541193,2
1691135,15377,675,6209,2018,6,1,2018,6,2,"Sports",0.00909270992558252,1
832981,1186,1338,1811,2017,12,5,2017,12,6,"Sports",0.00142380198347861,1
14647590,32892,117128,44404,2018,2,19,2018,2,21,"Sports",0.00224555711895267,2
662264,11099,345,1356,2018,5,2,2018,5,3,"Sports",0.0167591776089294,1
579931,2928,128,360,2017,11,29,2017,11,30,"Sports",0.00504887650427378,1
1066181,9619,364,2076,2018,1,28,2018,2,2,"Sports",0.00902192029308344,4
710514,24772,429,1854,2018,4,18,2018,4,19,"Sports",0.0348649006212404,1
2433724,76540,3460,10185,2018,5,18,2018,5,20,"Sports",0.0314497453285582,2
3817620,32697,2679,5850,2017,12,23,2017,12,27,"Sports",0.00856476024329294,4
4356810,26794,3189,4516,2018,6,5,2018,6,7,"Sports",0.00614991243593363,2
2829312,15025,904,5659,2018,1,16,2018,1,17,"Sports",0.00531047830709374,1
512965,9923,388,861,2018,5,2,2018,5,3,"Sports",0.0193443997153802,1
6088065,302756,10646,56872,2018,3,23,2018,3,26,"Sports",0.0497294296299399,3
1562989,7744,400,2484,2017,12,10,2017,12,11,"Sports",0.00495460940544047,1
2197143,20458,1545,2352,2018,2,19,2018,2,21,"Sports",0.009311182749598,2
1941757,28490,715,4299,2018,3,25,2018,3,27,"Sports",0.0146722787660866,2
534746,16126,173,1476,2018,1,5,2018,1,6,"Sports",0.0301563733062052,1
617334,29034,280,2284,2018,5,24,2018,5,25,"Sports",0.0470312667048956,1
1621168,9655,432,1984,2017,12,31,2018,1,2,"Sports",0.00595558264165096,6
1995546,16631,753,4698,2018,1,15,2018,1,17,"Sports",0.00833405995151202,2
665965,48809,546,2570,2017,12,21,2017,12,22,"Sports",0.0732906383969127,1
1660394,6393,487,3338,2017,11,26,2017,11,30,"Sports",0.00385029095503838,4
1547590,27711,1306,1670,2017,11,23,2017,11,25,"Sports",0.0179059053108381,2
1401689,909,4095,541,2018,2,19,2018,2,23,"Sports",0.000648503341326072,4
570793,3492,166,1258,2018,4,29,2018,4,30,"Sports",0.00611780452808636,1
530838,2341,227,146,2018,1,1,2018,1,2,"Sports",0.00441000832645741,1
686981,0,0,217,2018,3,26,2018,3,27,"Sports",0,1
503698,4880,250,1963,2018,1,3,2018,1,4,"Sports",0.00968834500037721,1
4510250,42742,7488,5561,2017,12,23,2017,12,24,"Sports",0.00947663655008037,1
3306032,52279,2917,1682,2018,1,29,2018,2,1,"Sports",0.0158132165689866,2
975738,20429,824,1179,2018,3,17,2018,3,18,"Sports",0.0209369728349208,1
3512787,47862,2819,5346,2018,6,12,2018,6,13,"Sports",0.0136250788903512,1
2078841,18220,4222,14800,2017,12,18,2017,12,19,"Sports",0.00876449906462303,1
1800293,7335,501,1850,2017,12,5,2017,12,6,"Sports",0.00407433678851165,1
631635,1231,1606,1626,2018,2,25,2018,2,26,"Sports",0.00194891036753821,1
566944,4398,448,306,2018,4,14,2018,4,15,"Sports",0.00775737991759327,1
758389,8228,275,1564,2018,6,9,2018,6,11,"Sports",0.0108493134789666,2
611211,20959,422,4295,2018,3,24,2018,3,26,"Sports",0.0342909404444619,2
1882951,41297,1215,3346,2018,2,13,2018,2,15,"Sports",0.0219320630223516,2
1367546,30024,866,1445,2017,12,25,2017,12,26,"Sports",0.0219546545417851,1
1081376,65128,792,6853,2017,12,31,2018,1,2,"Sports",0.0602269700825615,6
17459747,461644,21280,40904,2018,3,5,2018,3,11,"Sports",0.0264404747674752,6
4489524,38358,4273,6382,2017,12,23,2017,12,24,"Sports",0.0085438901763305,1
2533705,12887,719,3055,2018,5,8,2018,5,9,"Sports",0.00508622748109981,1
2863041,17342,1056,6176,2018,5,23,2018,5,24,"Sports",0.0060571958277929,1
779843,4797,478,2216,2017,12,31,2018,1,1,"Sports",0.0061512381338295,5
2304099,10084,856,2539,2017,11,18,2017,11,21,"Sports",0.00437654805631182,3
3710825,12150,1551,6258,2018,6,1,2018,6,2,"Sports",0.00327420452325292,1
524397,4704,374,1133,2018,3,5,2018,3,6,"Sports",0.00897030303377022,1
2377598,19736,1155,1721,2018,6,10,2018,6,11,"Sports",0.00830081451952769,1
5657263,294794,5911,48570,2018,1,8,2018,1,12,"Sports",0.0521089438479349,4
550039,4018,304,2821,2017,11,24,2017,11,25,"Sports",0.00730493655904399,1
1704628,33174,759,7206,2018,1,23,2018,1,25,"Sports",0.0194611375619783,2
828535,9246,581,277,2018,3,10,2018,3,11,"Sports",0.0111594561485031,1
4355331,25115,1333,2101,2018,2,17,2018,2,18,"Sports",0.00576649627778004,1
1161204,4647,374,1099,2018,3,27,2018,3,28,"Sports",0.00400188080647328,1
786744,21013,302,1075,2017,12,22,2017,12,23,"Sports",0.0267088150656376,1
605941,2642,128,876,2018,2,19,2018,2,21,"Sports",0.00436016047767027,2
945462,18433,247,789,2017,12,1,2017,12,3,"Sports",0.0194962885869554,2
2827327,17987,810,6543,2018,4,26,2018,4,27,"Sports",0.00636183929202388,1
624328,7100,398,971,2017,11,11,2017,11,14,"Sports",0.0113722274189208,3
1083694,6096,269,1742,2017,12,16,2017,12,17,"Sports",0.00562520416279872,1
951072,4659,164,971,2018,1,6,2018,1,8,"Sports",0.00489868274957101,2
5540707,53895,3744,4644,2017,12,23,2017,12,25,"Sports",0.00972709800391899,2
748617,53797,1995,16500,2018,5,21,2018,5,22,"Sports",0.0718618465784239,1
758492,11936,160,1472,2017,11,12,2017,11,14,"Sports",0.0157364876623616,2
3826283,19721,1572,7406,2018,6,1,2018,6,3,"Sports",0.00515408818427701,2
762526,61120,805,2868,2017,12,8,2017,12,10,"Sports",0.0801546439072241,2
2641858,50048,2011,7087,2017,11,21,2017,11,25,"Sports",0.0189442430289592,4
2377078,13277,604,4812,2018,3,22,2018,3,23,"Sports",0.00558542883321456,1
3218760,16934,1053,3869,2018,5,20,2018,5,21,"Sports",0.00526103219873492,1
1270477,12058,620,6865,2017,12,4,2017,12,5,"Sports",0.00949092348779238,1
2172958,33920,816,2094,2017,12,20,2017,12,23,"Sports",0.0156100578105974,3
1676192,27625,1556,3700,2018,1,15,2018,1,16,"Sports",0.0164808088810828,1
1403748,10450,938,5730,2018,6,1,2018,6,1,"Sports",0.00744435610950114,0
2067478,7678,719,3927,2018,4,28,2018,4,29,"Sports",0.00371370336226069,1
4534563,14495,1824,6862,2018,6,1,2018,6,3,"Sports",0.00319655940384994,2
957437,10014,469,1688,2018,5,27,2018,5,28,"Sports",0.0104591738150917,1
784884,49979,495,6511,2018,2,13,2018,2,14,"Sports",0.0636769255074635,1
817038,5403,415,2366,2018,5,27,2018,5,28,"Sports",0.00661291151696739,1
882950,31141,605,3057,2018,1,23,2018,1,23,"Sports",0.0352692677954584,0
1185096,25898,405,1130,2017,12,22,2017,12,25,"Sports",0.0218530819444163,3
6932065,63972,5084,5762,2017,12,23,2017,12,27,"Sports",0.00922841894875481,4
568391,2982,157,1025,2018,3,10,2018,3,12,"Sports",0.00524638848961366,2
