"views","likes","dislikes","comment_count","publish_year","publish_month","publish_day","trending_year","trending_month","trending_day","title","Like_View_Ratio","days_from_pub_to_trend"
2327721,11609,2072,1119,2017,12,31,2018,1,4,"Entertainment",0.00498728155135431,8
1229045,13178,959,459,2018,2,21,2018,2,23,"Entertainment",0.010722146056491,2
2210456,16158,4882,2921,2018,3,20,2018,3,21,"Entertainment",0.00730980394995422,1
2873950,16043,2067,826,2018,6,8,2018,6,12,"Entertainment",0.00558221263417944,4
927796,55958,1657,3599,2018,4,25,2018,4,26,"Entertainment",0.0603128273887794,1
1598573,55247,2000,3906,2018,5,28,2018,5,31,"Entertainment",0.0345601983769274,3
2438381,43792,1039,2050,2018,4,24,2018,4,26,"Entertainment",0.0179594575253006,2
1364956,75979,2297,9435,2018,3,12,2018,3,15,"Entertainment",0.0556640653618139,3
1147575,117271,3458,5336,2018,4,23,2018,4,26,"Entertainment",0.102190270788402,3
908387,6541,539,754,2018,5,28,2018,5,31,"Entertainment",0.00720067548302651,3
2836681,18758,2935,2201,2018,1,15,2018,1,18,"Entertainment",0.0066126575388632,3
2646722,27899,1435,3230,2018,3,11,2018,3,15,"Entertainment",0.0105409635012668,4
605896,2827,283,189,2018,2,20,2018,2,23,"Entertainment",0.00466581723596129,3
1247848,9563,1396,0,2018,5,29,2018,6,1,"Entertainment",0.00766359364281547,2
532229,1039,488,69,2018,2,28,2018,3,2,"Entertainment",0.00195216720622138,4
590043,2377,560,92,2018,1,30,2018,2,4,"Entertainment",0.00402851995532529,4
731093,14631,808,521,2018,5,30,2018,6,1,"Entertainment",0.0200125018294526,1
3532228,178203,6231,7784,2018,6,2,2018,6,7,"Entertainment",0.0504505937895289,5
1085355,90433,2245,4960,2018,3,7,2018,3,9,"Entertainment",0.0833211253460849,2
813138,1770,714,174,2018,2,27,2018,3,2,"Entertainment",0.0021767522855899,5
1575589,12585,973,388,2018,4,23,2018,4,26,"Entertainment",0.00798748912311523,3
27117342,456863,25136,38751,2018,2,21,2018,2,24,"Entertainment",0.016847632042993,3
1949337,55007,3635,3745,2018,3,12,2018,3,15,"Entertainment",0.0282183121748574,3
676878,965,273,282,2018,2,3,2018,2,5,"Entertainment",0.00142566311802127,2
2893676,13847,1416,1111,2018,4,11,2018,4,14,"Entertainment",0.00478526275920317,3
926351,2141,1077,190,2018,3,12,2018,3,15,"Entertainment",0.00231121896559727,3
672469,1720,178,107,2018,2,22,2018,2,24,"Entertainment",0.00255773872104142,2
8128761,117201,6344,9303,2018,2,21,2018,2,24,"Entertainment",0.0144180644504126,3
810952,3031,1441,282,2018,4,2,2018,4,3,"Entertainment",0.00373758249563476,1
1465066,2901,6595,472,2018,3,11,2018,3,15,"Entertainment",0.00198011557158517,4
671566,1840,673,123,2018,2,22,2018,2,24,"Entertainment",0.00273986473406932,2
4436473,387990,7963,48563,2017,12,28,2017,12,30,"Entertainment",0.0874546063956661,2
1097197,18745,181,456,2018,4,24,2018,4,26,"Entertainment",0.0170844433588499,2
1124824,4254,1071,221,2018,5,29,2018,6,1,"Entertainment",0.00378192499448803,2
549346,45406,795,1936,2017,12,29,2017,12,30,"Entertainment",0.0826546475263313,1
1053654,15411,366,1433,2018,3,14,2018,3,15,"Entertainment",0.0146262435296596,1
711019,3112,562,228,2018,2,21,2018,2,24,"Entertainment",0.00437681693456856,3
557329,3602,1077,750,2017,12,27,2017,12,30,"Entertainment",0.00646296891064344,3
4226399,420222,5723,52168,2018,1,22,2018,1,24,"Entertainment",0.0994279054107291,2
512012,2780,319,132,2018,6,1,2018,6,7,"Entertainment",0.00542956024468177,6
827491,4247,626,471,2018,2,21,2018,2,24,"Entertainment",0.00513238210445793,3
28572753,646404,21140,40610,2018,4,24,2018,4,26,"Entertainment",0.0226230913066025,2
1059213,6571,985,507,2017,12,27,2017,12,30,"Entertainment",0.00620366253057695,3
7174426,498724,18582,59575,2018,4,23,2018,4,26,"Entertainment",0.0695141325591762,3
739385,4078,577,521,2018,3,31,2018,4,3,"Entertainment",0.00551539455087674,2
730752,36341,5935,3650,2018,4,20,2018,4,21,"Entertainment",0.0497309620774216,1
609210,3532,376,134,2018,1,22,2018,1,24,"Entertainment",0.00579767239539732,2
542969,11996,950,1984,2018,2,21,2018,2,24,"Entertainment",0.0220933423455114,3
1233523,7834,1082,460,2018,2,28,2018,3,2,"Entertainment",0.00635091522411824,4
1133899,5723,1199,518,2018,2,2,2018,2,5,"Entertainment",0.00504718674238182,3
791865,4701,1930,1987,2017,11,21,2017,11,25,"Entertainment",0.00593661798412608,4
23758250,587326,18799,43728,2018,5,30,2018,6,1,"Entertainment",0.0247209285195669,1
1728864,29795,1885,7771,2018,2,23,2018,2,24,"Entertainment",0.0172338599218909,1
848335,5047,2759,792,2018,2,20,2018,2,24,"Entertainment",0.00594930068899668,4
723040,9986,446,258,2018,4,24,2018,4,26,"Entertainment",0.0138111307811463,2
642798,2997,466,223,2018,4,24,2018,4,26,"Entertainment",0.0046624289434628,2
1993445,12532,1017,1010,2018,5,30,2018,6,1,"Entertainment",0.00628660434574317,1
693792,2557,614,158,2018,4,24,2018,4,26,"Entertainment",0.00368554264102209,2
1166291,0,0,0,2018,2,20,2018,2,24,"Entertainment",0,4
1055692,46559,2071,4468,2018,3,1,2018,3,3,"Entertainment",0.0441028254453003,2
1429425,8166,1493,623,2018,3,1,2018,3,3,"Entertainment",0.00571278661000052,2
565170,2538,167,144,2018,3,14,2018,3,16,"Entertainment",0.00449068421890759,2
718196,2605,483,236,2018,3,14,2018,3,16,"Entertainment",0.00362714356526631,2
1910692,12435,998,2851,2018,4,25,2018,4,27,"Entertainment",0.00650811329089147,2
1013756,40361,3752,3168,2018,3,30,2018,4,3,"Entertainment",0.0398133278619313,3
1143890,9176,1116,1646,2018,6,13,2018,6,14,"Entertainment",0.0080217503431274,1
1041056,22415,6144,1514,2018,2,20,2018,2,24,"Entertainment",0.0215310223465404,4
911802,15032,413,395,2018,4,25,2018,4,27,"Entertainment",0.016486035345393,2
532711,1287,250,134,2018,5,31,2018,6,1,"Entertainment",0.00241594410477726,0
713455,2667,588,333,2018,5,29,2018,6,1,"Entertainment",0.00373814746550238,2
966360,10826,1147,562,2018,1,13,2018,1,18,"Entertainment",0.0112028643569684,5
2462247,147894,2027,11420,2017,12,8,2017,12,12,"Entertainment",0.0600646482664006,4
905230,12356,819,1833,2018,2,3,2018,2,5,"Entertainment",0.0136495697226119,2
568791,17688,667,487,2018,5,2,2018,5,3,"Entertainment",0.0310975384631613,1
548641,6508,381,424,2018,6,1,2018,6,2,"Entertainment",0.0118620372885001,1
709841,42861,3364,3816,2018,5,13,2018,5,14,"Entertainment",0.0603811276046326,1
1009884,76634,1922,7754,2018,4,2,2018,4,3,"Entertainment",0.0758839629105917,1
3358071,20719,3268,2465,2018,1,15,2018,1,19,"Entertainment",0.00616991123773142,4
11828765,193861,22960,30527,2018,2,8,2018,2,12,"Entertainment",0.016388946775086,4
1758038,13210,1593,1965,2018,5,4,2018,5,8,"Entertainment",0.00751405828542955,4
688861,9674,386,399,2018,2,19,2018,2,24,"Entertainment",0.0140434717599051,5
1506183,10771,1652,0,2018,5,29,2018,6,2,"Entertainment",0.00715118946369731,3
849347,1535,508,80,2018,3,20,2018,3,22,"Entertainment",0.00180727076212667,2
630116,4663,550,968,2018,5,19,2018,5,21,"Entertainment",0.00740022472052765,2
866873,2154,416,136,2018,5,1,2018,5,3,"Entertainment",0.00248479304350234,2
550405,2214,573,248,2018,2,10,2018,2,12,"Entertainment",0.00402249252822921,2
706349,7858,371,266,2018,2,21,2018,2,24,"Entertainment",0.0111248122387092,3
1285594,50662,878,1594,2018,2,23,2018,2,24,"Entertainment",0.0394074645650182,1
539059,6001,124,208,2018,6,1,2018,6,2,"Entertainment",0.011132362134757,1
1254353,7829,886,1209,2018,2,3,2018,2,6,"Entertainment",0.00624146472324776,3
1158940,1896,741,253,2017,12,26,2017,12,30,"Entertainment",0.00163597770376378,4
510024,1335,178,279,2018,2,25,2018,2,25,"Entertainment",0.00261752388122912,0
845134,11854,1203,1000,2018,2,24,2018,2,25,"Entertainment",0.0140261780972012,1
625061,22582,1266,951,2018,2,24,2018,2,25,"Entertainment",0.0361276739390236,1
545242,11243,405,511,2018,2,9,2018,2,12,"Entertainment",0.0206202016719182,3
617125,63215,1126,8167,2018,4,30,2018,5,3,"Entertainment",0.102434676929309,3
1585834,2223,741,229,2018,2,3,2018,2,6,"Entertainment",0.00140178606335846,3
2458004,41106,1260,1603,2018,3,15,2018,3,16,"Entertainment",0.0167233251044343,1
2134011,33727,1956,0,2018,5,19,2018,5,21,"Entertainment",0.0158045108483508,2
2758461,40670,1520,1470,2018,3,26,2018,3,29,"Entertainment",0.0147437284775822,3
1232830,73837,1341,3580,2017,12,9,2017,12,13,"Entertainment",0.0598922803630671,4
649098,2149,512,135,2018,4,3,2018,4,4,"Entertainment",0.0033107481458886,1
7758977,54194,7419,8121,2018,3,18,2018,3,22,"Entertainment",0.00698468367672697,4
1077452,44041,1864,2715,2018,2,2,2018,2,6,"Entertainment",0.0408751387532809,4
621962,3783,1061,391,2018,4,3,2018,4,4,"Entertainment",0.00608236516057251,1
511722,30657,890,721,2018,4,24,2018,4,27,"Entertainment",0.0599094821016099,3
3240774,28523,2396,1445,2018,3,15,2018,3,17,"Entertainment",0.00880129253073494,2
4074187,11998,3046,481,2017,12,27,2017,12,31,"Entertainment",0.00294488200958866,4
792484,5417,575,944,2018,3,15,2018,3,17,"Entertainment",0.00683546923344825,2
1298705,5473,1167,253,2018,5,13,2018,5,15,"Entertainment",0.00421419798953573,2
758769,2253,895,302,2017,12,29,2017,12,31,"Entertainment",0.00296928314150947,2
1910692,12435,998,2851,2018,4,25,2018,4,27,"Entertainment",0.00650811329089147,2
12498037,373875,6350,27599,2018,5,1,2018,5,3,"Entertainment",0.0299146978041432,2
1404999,49667,1465,3253,2018,4,25,2018,4,27,"Entertainment",0.03535020309623,2
3860484,72491,2845,4456,2018,5,7,2018,5,9,"Entertainment",0.0187776973042758,2
589386,4120,523,429,2018,3,15,2018,3,17,"Entertainment",0.00699032552520759,2
1080683,4131,937,256,2018,4,25,2018,4,27,"Entertainment",0.00382258257046701,2
991938,3347,763,227,2017,12,27,2017,12,31,"Entertainment",0.00337420282316032,4
1399853,3400,835,367,2018,5,12,2018,5,15,"Entertainment",0.00242882645534924,3
1699818,23747,3695,2802,2018,5,18,2018,5,21,"Entertainment",0.013970319175347,3
4509232,17610,5456,1547,2018,5,11,2018,5,15,"Entertainment",0.00390532134962229,4
517109,1834,217,108,2018,4,2,2018,4,4,"Entertainment",0.00354664103699607,2
996736,5543,915,477,2018,6,6,2018,6,8,"Entertainment",0.00556115159881854,2
525772,37812,630,2974,2018,4,27,2018,4,28,"Entertainment",0.0719171047526304,1
4183830,19554,4010,4047,2018,6,6,2018,6,9,"Entertainment",0.00467370806175203,3
598783,35825,821,2704,2018,3,20,2018,3,23,"Entertainment",0.0598296878835905,3
1518010,47330,2478,2650,2018,6,6,2018,6,9,"Entertainment",0.0311789777405946,3
5289731,22658,4515,4584,2018,5,16,2018,5,21,"Entertainment",0.00428339361680206,5
519405,3535,785,448,2018,4,27,2018,4,28,"Entertainment",0.00680586440253752,1
581585,1124,494,310,2018,4,25,2018,4,28,"Entertainment",0.00193264956971036,3
610484,4717,377,339,2018,6,7,2018,6,9,"Entertainment",0.00772665622686262,2
825653,5251,581,806,2018,5,2,2018,5,4,"Entertainment",0.00635981459523553,2
957917,43204,1828,3671,2018,6,2,2018,6,3,"Entertainment",0.0451020286726303,1
8429371,534188,20540,60079,2018,4,23,2018,4,28,"Entertainment",0.0633722255195554,5
2636267,254305,3568,26233,2018,3,2,2018,3,4,"Entertainment",0.0964640531478792,2
1622675,53590,1629,3401,2018,4,25,2018,4,28,"Entertainment",0.033025713713467,3
638173,30253,1577,1776,2018,4,12,2018,4,16,"Entertainment",0.0474056407901933,4
1260688,11551,1199,1099,2018,5,21,2018,5,22,"Entertainment",0.00916245732488927,1
952493,2406,415,224,2018,2,25,2018,2,26,"Entertainment",0.00252600281576872,1
4051591,19777,3291,3504,2018,5,30,2018,6,3,"Entertainment",0.00488129231208185,3
662199,3226,348,265,2017,11,11,2017,11,15,"Entertainment",0.00487164734468038,4
6506578,14773,3079,945,2018,2,27,2018,3,4,"Entertainment",0.00227047151359747,7
1589188,13197,1132,1191,2018,5,10,2018,5,15,"Entertainment",0.00830424090793537,5
550624,831,400,97,2018,2,25,2018,2,26,"Entertainment",0.00150919683849596,1
917314,7615,647,1333,2018,1,12,2018,1,14,"Entertainment",0.00830141042216733,2
3940620,64835,4747,2949,2018,3,31,2018,4,4,"Entertainment",0.0164529947064168,3
802962,4428,1157,332,2018,5,31,2018,6,3,"Entertainment",0.00551458225918537,2
555146,1440,487,144,2018,2,24,2018,2,26,"Entertainment",0.0025939122320975,2
712375,2839,307,125,2018,3,9,2018,3,11,"Entertainment",0.00398526057203018,2
670294,1728,830,0,2018,3,15,2018,3,17,"Entertainment",0.00257797324756003,2
1333180,7557,540,433,2018,2,23,2018,2,26,"Entertainment",0.00566840186621461,3
3631906,21673,3441,2576,2018,1,15,2018,1,20,"Entertainment",0.00596739012518496,5
1803272,102882,3143,10044,2018,4,2,2018,4,5,"Entertainment",0.0570529570691499,3
5068413,19336,5921,1703,2018,5,11,2018,5,16,"Entertainment",0.00381500086910834,5
913676,10620,530,271,2018,4,24,2018,4,28,"Entertainment",0.0116233763390961,4
1242336,122482,3653,5201,2018,4,23,2018,4,28,"Entertainment",0.0985900754707261,5
7491195,539985,15441,44701,2018,3,14,2018,3,18,"Entertainment",0.0720826250017521,4
1281642,106147,3541,5608,2018,2,22,2018,2,26,"Entertainment",0.0828210998079027,4
11326260,167357,6935,16710,2018,4,18,2018,4,22,"Entertainment",0.0147760160900421,4
1431983,15383,1303,2041,2018,4,14,2018,4,17,"Entertainment",0.0107424459647915,3
36202030,719461,26170,44335,2018,4,24,2018,4,28,"Entertainment",0.0198734988065586,4
1143418,2903,5349,534,2018,2,6,2018,2,7,"Entertainment",0.00253887904510861,1
3198490,14504,2478,2171,2018,4,25,2018,4,28,"Entertainment",0.00453463978314767,3
525772,37813,630,2974,2018,4,27,2018,4,28,"Entertainment",0.0719190067177408,1
828337,47204,1891,3579,2018,4,27,2018,4,28,"Entertainment",0.0569864680679482,1
2682056,39322,2362,0,2018,5,19,2018,5,22,"Entertainment",0.0146611405578407,3
1163852,40582,1916,3156,2018,3,3,2018,3,5,"Entertainment",0.0348686946450236,2
4200729,142257,2691,5830,2018,6,1,2018,6,3,"Entertainment",0.0338648363176963,2
29858402,680616,24496,50778,2018,5,30,2018,6,3,"Entertainment",0.0227947898886216,3
1045514,5680,2785,510,2018,3,4,2018,3,5,"Entertainment",0.00543273452101072,1
515071,9295,534,473,2018,4,15,2018,4,17,"Entertainment",0.0180460557864838,2
957917,43205,1828,3671,2018,6,2,2018,6,3,"Entertainment",0.0451030726044114,1
825653,5251,581,806,2018,5,2,2018,5,4,"Entertainment",0.00635981459523553,2
733632,78461,1447,4151,2018,6,2,2018,6,3,"Entertainment",0.10694871543226,1
746422,19149,2050,1516,2017,11,23,2017,11,27,"Entertainment",0.0256543885362436,4
659592,6274,588,1140,2018,6,8,2018,6,9,"Entertainment",0.00951194071486616,1
1431095,8904,1868,410,2018,6,6,2018,6,9,"Entertainment",0.00622180917409396,3
1938813,7558,1674,364,2018,5,13,2018,5,16,"Entertainment",0.00389826146203889,3
8429371,534189,20540,60079,2018,4,23,2018,4,28,"Entertainment",0.0633723441523691,5
838848,3694,729,138,2018,4,26,2018,4,28,"Entertainment",0.00440365835049973,2
16141230,309557,7190,27714,2018,2,5,2018,2,8,"Entertainment",0.0191780304227125,3
552529,4891,502,1187,2018,5,15,2018,5,16,"Entertainment",0.00885202405665585,1
925624,2824,268,367,2018,3,22,2018,3,24,"Entertainment",0.00305091484231178,2
4701574,12923,3206,1211,2018,2,25,2018,2,27,"Entertainment",0.00274865396141803,2
808520,1051,628,88,2018,2,26,2018,2,27,"Entertainment",0.00129990600108841,1
3562384,15427,2734,2224,2018,4,25,2018,4,29,"Entertainment",0.00433052697294845,4
817860,45562,911,3465,2018,4,27,2018,4,29,"Entertainment",0.055708801017289,2
619447,1297,483,182,2018,2,25,2018,2,27,"Entertainment",0.00209380302108171,2
8938153,196530,11736,11053,2018,3,18,2018,3,24,"Entertainment",0.0219877641387432,6
3819094,17232,4557,3128,2018,2,24,2018,2,27,"Entertainment",0.00451206490335142,3
577761,1100,334,52,2018,2,25,2018,2,27,"Entertainment",0.0019039014402149,2
793773,5867,334,294,2018,4,27,2018,4,29,"Entertainment",0.00739128189041451,2
984511,2584,929,240,2018,2,25,2018,2,27,"Entertainment",0.00262465325425516,2
532128,5356,498,1177,2018,4,28,2018,4,29,"Entertainment",0.0100652474592579,1
1284378,50515,2566,2083,2018,5,20,2018,5,23,"Entertainment",0.0393303217588592,3
35850006,522869,30399,41677,2018,2,21,2018,2,27,"Entertainment",0.0145849069035023,6
547556,2226,556,306,2017,12,29,2018,1,1,"Entertainment",0.00406533760930389,7
958953,4249,441,356,2017,11,13,2017,11,16,"Entertainment",0.00443087408871968,3
862505,1316,391,107,2018,2,25,2018,2,27,"Entertainment",0.00152578825629996,2
1493295,166252,3425,9653,2018,1,18,2018,1,21,"Entertainment",0.111332322146662,3
1261612,3691,943,321,2018,4,3,2018,4,5,"Entertainment",0.00292562214056303,2
1111254,12146,1613,1438,2018,1,18,2018,1,21,"Entertainment",0.0109299944027198,3
513410,3472,546,673,2018,1,20,2018,1,21,"Entertainment",0.00676262636099803,1
877242,1784,608,65,2018,4,27,2018,4,29,"Entertainment",0.00203364635984141,2
549298,14888,722,1371,2018,4,27,2018,4,29,"Entertainment",0.027103685067122,2
1582719,71950,2347,4331,2018,4,25,2018,4,29,"Entertainment",0.0454597436436916,4
692397,1596,258,348,2018,2,25,2018,2,27,"Entertainment",0.00230503598369144,2
548089,4464,220,289,2018,2,25,2018,2,27,"Entertainment",0.00814466263690751,2
3358449,132792,1473,9050,2018,4,5,2018,4,6,"Entertainment",0.0395396803703138,1
1344712,5307,777,483,2017,12,12,2017,12,15,"Entertainment",0.00394656997186015,3
1014728,3392,779,228,2017,12,27,2018,1,1,"Entertainment",0.00334276771706309,9
8856042,544189,21042,60749,2018,4,23,2018,4,29,"Entertainment",0.0614483309812668,6
742684,40308,595,2957,2018,4,25,2018,4,29,"Entertainment",0.0542734191123008,4
7491195,539986,15441,44701,2018,3,14,2018,3,18,"Entertainment",0.0720827584918027,4
1036551,41543,3270,2934,2018,3,16,2018,3,18,"Entertainment",0.0400781051776517,2
634142,4942,471,1041,2018,3,17,2018,3,18,"Entertainment",0.00779320719964929,1
510033,10407,960,852,2018,2,24,2018,2,27,"Entertainment",0.0204045620577492,3
737320,8329,632,361,2018,4,4,2018,4,6,"Entertainment",0.0112963163890848,2
1831293,21615,891,2878,2018,5,4,2018,5,5,"Entertainment",0.0118031358171521,1
1053062,3701,991,179,2018,6,8,2018,6,10,"Entertainment",0.00351451291566878,2
1508761,18345,507,1630,2018,5,31,2018,6,4,"Entertainment",0.0121589834307753,3
1756355,29824,1183,3459,2018,3,22,2018,3,25,"Entertainment",0.0169806217991238,3
1229841,8950,749,342,2017,12,31,2018,1,2,"Entertainment",0.00727736349658208,6
568596,77611,1632,3283,2018,1,1,2018,1,2,"Entertainment",0.13649585997791,1
1339782,33991,1335,4106,2018,2,6,2018,2,8,"Entertainment",0.025370545357379,2
3903735,25232,609,1127,2018,5,12,2018,5,17,"Entertainment",0.00646355349428176,5
1487766,65959,3168,4708,2018,4,27,2018,4,29,"Entertainment",0.044334256865663,2
739326,22276,961,2774,2018,3,28,2018,3,31,"Entertainment",0.0301301455650146,3
2243567,6524,1018,403,2018,2,26,2018,2,27,"Entertainment",0.0029078694774883,1
817860,45562,911,3465,2018,4,27,2018,4,29,"Entertainment",0.055708801017289,2
619447,1297,483,182,2018,2,25,2018,2,27,"Entertainment",0.00209380302108171,2
883804,24959,698,855,2018,5,4,2018,5,5,"Entertainment",0.0282404243474798,1
1379164,1961,1062,0,2018,2,25,2018,2,27,"Entertainment",0.00142187586102886,2
532128,5356,498,1177,2018,4,28,2018,4,29,"Entertainment",0.0100652474592579,1
846615,1519,726,113,2018,2,24,2018,2,27,"Entertainment",0.00179420397701435,3
5330172,19972,6080,1715,2018,5,11,2018,5,17,"Entertainment",0.00374697101707037,6
1227084,27132,908,1651,2018,4,5,2018,4,6,"Entertainment",0.0221109557291921,1
862505,1316,391,107,2018,2,25,2018,2,27,"Entertainment",0.00152578825629996,2
518837,4208,549,1357,2018,6,1,2018,6,4,"Entertainment",0.00811044701900597,3
735660,3208,580,176,2018,4,27,2018,4,29,"Entertainment",0.00436071011064894,2
1372744,46863,1830,2289,2018,5,31,2018,6,4,"Entertainment",0.0341381932829428,3
1521622,135275,4417,6658,2018,5,31,2018,6,4,"Entertainment",0.0889018429018508,3
5508502,159322,3187,6367,2018,6,1,2018,6,5,"Entertainment",0.0289229267775522,4
3385971,326085,9541,38656,2018,6,4,2018,6,5,"Entertainment",0.0963047232241505,1
1252844,1389,1024,183,2018,2,26,2018,2,28,"Entertainment",0.00110867753686812,2
1108112,8472,900,1728,2018,6,9,2018,6,11,"Entertainment",0.00764543656236915,2
1542241,62866,2716,4494,2018,5,4,2018,5,6,"Entertainment",0.0407627601652401,2
585025,2449,592,283,2018,4,28,2018,4,30,"Entertainment",0.00418614589120123,2
1196329,3095,1336,435,2017,12,29,2018,1,2,"Entertainment",0.00258708097856025,8
980849,48535,1051,3603,2018,4,27,2018,4,30,"Entertainment",0.0494826420784443,3
780629,7285,684,1199,2018,5,4,2018,5,6,"Entertainment",0.00933221799343863,2
715517,1013,608,129,2018,2,7,2018,2,9,"Entertainment",0.0014157595137502,2
1218034,1972,2095,702,2018,2,6,2018,2,9,"Entertainment",0.00161900242521966,3
1436775,30092,477,0,2018,4,28,2018,4,30,"Entertainment",0.0209441283429904,2
1151583,6622,1029,590,2018,4,4,2018,4,6,"Entertainment",0.0057503453941227,2
744133,9625,970,469,2018,1,13,2018,1,16,"Entertainment",0.01293451573845,3
2201357,24694,1482,2703,2017,11,25,2017,11,28,"Entertainment",0.0112176262187369,3
1417899,22788,1784,3027,2018,1,19,2018,1,22,"Entertainment",0.0160716665996661,3
642912,1548,523,162,2018,2,26,2018,2,28,"Entertainment",0.00240779453486636,2
1428232,5249,1122,1007,2018,3,14,2018,3,19,"Entertainment",0.00367517322115735,5
774072,3258,1425,437,2018,4,28,2018,4,30,"Entertainment",0.00420891079899544,2
570094,3422,229,168,2018,4,4,2018,4,6,"Entertainment",0.0060025188828509,2
651748,7742,718,350,2018,2,27,2018,2,28,"Entertainment",0.0118788243308764,1
1597862,4500,1191,396,2018,4,3,2018,4,6,"Entertainment",0.00281626323174342,3
1038410,7443,658,1267,2018,6,2,2018,6,5,"Entertainment",0.00716768906308683,3
1532172,1677,1124,2,2017,12,13,2017,12,16,"Entertainment",0.00109452463561532,3
992368,1889,1816,9,2017,12,13,2017,12,16,"Entertainment",0.00190352772358641,3
6537143,519858,12112,39460,2018,3,5,2018,3,7,"Entertainment",0.0795237307796388,2
1047456,14449,555,1288,2018,2,27,2018,2,28,"Entertainment",0.0137943741789631,1
36112519,1355010,22416,170801,2018,3,16,2018,3,19,"Entertainment",0.0375218909542145,3
3439330,140768,7204,8014,2018,3,18,2018,3,19,"Entertainment",0.0409289018500696,1
2825197,29079,3249,4621,2018,3,18,2018,3,19,"Entertainment",0.010292733568668,1
1323917,15688,1903,2732,2018,4,5,2018,4,7,"Entertainment",0.0118496854410057,2
2449920,49061,908,1992,2018,4,27,2018,4,30,"Entertainment",0.0200255518547544,3
644267,15928,801,1437,2018,4,27,2018,4,30,"Entertainment",0.0247226693280891,3
651940,6839,606,262,2018,3,10,2018,3,13,"Entertainment",0.0104902291621928,3
2096536,19220,2565,4286,2018,3,30,2018,4,1,"Entertainment",0.00916750296679857,1
1212761,136579,3549,8958,2018,3,16,2018,3,19,"Entertainment",0.112618232281546,3
1589392,138014,4589,6738,2018,5,31,2018,6,5,"Entertainment",0.0868344624862841,4
2823761,183160,3283,17183,2018,4,27,2018,4,30,"Entertainment",0.0648638464799252,3
4391924,48797,10521,7239,2018,3,5,2018,3,7,"Entertainment",0.0111106203112804,2
828427,890,1221,320,2018,1,2,2018,1,3,"Entertainment",0.00107432519703003,1
1187593,44803,3554,3113,2018,3,16,2018,3,19,"Entertainment",0.0377258875725943,3
1675754,73648,2416,4369,2018,4,25,2018,4,30,"Entertainment",0.0439491715371111,5
1427605,10767,1470,518,2018,1,1,2018,1,3,"Entertainment",0.00754200216446426,2
1074547,5409,1834,487,2018,2,26,2018,2,28,"Entertainment",0.00503374910543699,2
5268027,14012,3688,1382,2018,2,25,2018,2,28,"Entertainment",0.00265981932135124,3
763693,3394,1457,814,2018,1,1,2018,1,3,"Entertainment",0.00444419419845409,2
513882,2365,622,1118,2017,11,28,2017,11,29,"Entertainment",0.00460222385683873,1
947677,3316,323,130,2018,1,1,2018,1,3,"Entertainment",0.00349908249329677,2
2772779,157023,5120,7130,2018,6,2,2018,6,5,"Entertainment",0.0566301894236793,3
2930478,8925,1576,603,2018,2,27,2018,2,28,"Entertainment",0.0030455782298997,1
41978366,761124,29512,46747,2018,4,24,2018,4,30,"Entertainment",0.018131339366568,6
1027587,1702,626,90,2018,2,25,2018,2,28,"Entertainment",0.00165630744647412,3
4543101,6101,3191,1030,2018,2,26,2018,2,28,"Entertainment",0.001342915334702,2
2283310,13077,1664,681,2018,6,8,2018,6,11,"Entertainment",0.00572721181092361,3
1670607,7174,4427,849,2018,1,25,2018,1,28,"Entertainment",0.00429424753996601,3
4635261,18945,5295,3411,2018,2,24,2018,2,28,"Entertainment",0.00408714849066752,4
747419,1254,731,141,2018,2,26,2018,2,28,"Entertainment",0.00167777377883088,2
704669,1400,587,207,2018,2,25,2018,2,28,"Entertainment",0.00198674838825037,3
917776,7261,1083,328,2018,3,22,2018,3,26,"Entertainment",0.00791151653562525,4
927209,10977,283,1270,2017,11,22,2017,11,23,"Entertainment",0.0118387548006976,1
1513681,32743,515,1586,2018,4,24,2018,4,25,"Entertainment",0.0216313741138324,1
980849,48535,1051,3603,2018,4,27,2018,4,30,"Entertainment",0.0494826420784443,3
756247,22005,997,3086,2018,3,8,2018,3,13,"Entertainment",0.0290976360897961,5
1639459,4807,1980,782,2018,1,5,2018,1,9,"Entertainment",0.00293206478478571,4
651596,3566,3835,0,2018,5,4,2018,5,6,"Entertainment",0.00547271622293568,2
1265543,7758,797,509,2018,5,3,2018,5,6,"Entertainment",0.00613017495256977,3
3420182,17895,3053,3870,2018,5,16,2018,5,18,"Entertainment",0.005232177702824,2
2291019,24379,1852,0,2018,6,3,2018,6,5,"Entertainment",0.0106411164638966,2
2313203,10636,3692,809,2018,2,26,2018,3,1,"Entertainment",0.00459795357346502,5
513136,2111,396,206,2018,6,3,2018,6,5,"Entertainment",0.00411391911695925,2
1531066,2730,1497,224,2018,2,27,2018,3,1,"Entertainment",0.00178307140253915,4
4066516,248632,15851,25063,2018,4,30,2018,5,1,"Entertainment",0.0611412816278111,1
529782,3719,530,711,2018,2,15,2018,2,16,"Entertainment",0.00701986854970535,1
1552412,26353,1998,1027,2018,4,28,2018,5,1,"Entertainment",0.0169755193853178,3
1223455,106254,3605,11672,2018,4,30,2018,5,1,"Entertainment",0.0868474933691881,1
521197,28364,806,1590,2018,4,30,2018,5,1,"Entertainment",0.0544208811639361,1
1350674,3775,1090,468,2018,2,28,2018,3,1,"Entertainment",0.0027949009161352,3
736272,1380,668,143,2018,3,17,2018,3,20,"Entertainment",0.00187430732120738,3
